store_id,store_name,company,city,state,lat,lng
37428,Blinkit-37428,Blinkit,Surat,Gujarat,21.19645633740568,72.86097388361361
37634,Blinkit-37634,Blinkit,Nagpur,Maharashtra,21.1864985580309,79.0679533570465
41779,Blinkit-41779,Blinkit,Nagpur,Maharashtra,21.175676,79.03434728386593
38200,Blinkit-38200,Blinkit,Nagpur,Maharashtra,21.17435099101689,79.08571490942248
41521,Blinkit-41521,Blinkit,Nagpur,Maharashtra,21.17461150125764,79.12684988730207
40811,Blinkit-40811,Blinkit,Surat,Gujarat,21.199046873517787,72.79821915273877
39825,Blinkit-39825,Blinkit,Raipur,Chhattisgarh,21.211973571325903,81.66491293441057
44944,Blinkit-44944,Blinkit,Bhilai,Chhattisgarh,21.20644895759971,81.3570934256282
35550,Blinkit-35550,Blinkit,Surat,Gujarat,21.201693707869204,72.78012871948714
39112,Blinkit-39112,Blinkit,Utran,Gujarat,21.217713933884298,72.8857215178907
39936,Blinkit-39936,Blinkit,Durg,Chhattisgarh,21.212950638878908,81.32417572822158
37166,Blinkit-37166,Blinkit,Amroli,Gujarat,21.230340851598992,72.824257
35936,Blinkit-35936,Blinkit,Surat,Gujarat,21.230456527129,72.77939600362578
41697,Blinkit-41697,Blinkit,Raipur,Chhattisgarh,21.22121593442328,81.6189196049866
37124,Blinkit-37124,Blinkit,Utran,Gujarat,21.23728755623428,72.87444102142376
39360,Blinkit-39360,Blinkit,Raipur,Chhattisgarh,21.24743362163133,81.61233653368804
37172,Blinkit-37172,Blinkit,Raipur,Chhattisgarh,21.234868339920947,81.65343053745565
37624,Blinkit-37624,Blinkit,Raipur,Chhattisgarh,21.25406251563061,81.64599072649051
37018,Blinkit-37018,Blinkit,Raipur,Chhattisgarh,21.26074999317284,81.67252575986875
41151,Blinkit-41151,Blinkit,Raipur,Chhattisgarh,21.27815158893281,81.69590041132076
45086,Blinkit-45086,Blinkit,Raipur,Chhattisgarh,21.276135971972693,81.6708870754748
42160,Blinkit-42160,Blinkit,Junagadh,Gujarat,21.518043888250087,70.43985467166702
40200,Blinkit-40200,Blinkit,Ankleshwar,Gujarat,21.59310380344952,73.0268741392644
44313,Blinkit-44313,Blinkit,Ankleshwar,Gujarat,21.62871656665469,72.99711500475065
42478,Blinkit-42478,Blinkit,Bharuch,Gujarat,21.703812414301115,72.98608727964361
39216,Blinkit-39216,Blinkit,Bhavnagar,Gujarat,21.764844200503056,72.15474457849194
44255,Blinkit-44255,Blinkit,Bhavnagar,Gujarat,21.763775210204816,72.12375777858941
43047,Blinkit-43047,Blinkit,Bilaspur,Chhattisgarh,22.093472111031264,82.122975
43061,Blinkit-43061,Blinkit,Bilaspur,Chhattisgarh,22.09951100790514,82.15858916446317
35018,Blinkit-35018,Blinkit,Mumbai,Maharashtra,19.414238798778296,72.82595715863114
36457,Blinkit-36457,Blinkit,Mumbai,Maharashtra,19.2115178325548,72.98288331863384
39100,Blinkit-39100,Blinkit,Mumbai,Maharashtra,19.445946,72.81613147029147
37622,Blinkit-37622,Blinkit,Raipur,Chhattisgarh,21.242686047071505,81.67599045278068
31547,Blinkit-31547,Blinkit,Airoli,Maharashtra,19.102951693855555,72.99873095532573
33722,Blinkit-33722,Blinkit,Mumbai,Maharashtra,19.072244607977005,72.86719588201208
35566,Blinkit-35566,Blinkit,Mumbai,Maharashtra,19.10715129859864,72.90169193927336
45280,Blinkit-45280,Blinkit,Rajkot,Gujarat,22.25128965361121,70.7769770917925
40202,Blinkit-40202,Blinkit,Rajkot,Gujarat,22.267489726913404,70.80197108076574
40582,Blinkit-40582,Blinkit,Vadodara,Gujarat,22.24711022960833,73.20636979109281
35934,Blinkit-35934,Blinkit,Rajkot,Gujarat,22.269501943945382,70.76124136524834
41655,Blinkit-41655,Blinkit,Vadodara,Gujarat,22.270889834710744,73.14704244080855
36676,Blinkit-36676,Blinkit,Vadodara,Gujarat,22.27493672655408,73.190073426492
42052,Blinkit-42052,Blinkit,Vadodara,Gujarat,22.28635766151635,73.24552495189268
34028,Blinkit-34028,Blinkit,Padra,Gujarat,22.27963829392742,73.1297299668234
36483,Blinkit-36483,Blinkit,Rajkot,Gujarat,22.28566147035573,70.77190987038435
43657,Blinkit-43657,Blinkit,Rajkot,Gujarat,22.29448079446641,70.7595729427054
36084,Blinkit-36084,Blinkit,Vadodara,Gujarat,22.29388036327704,73.15426007909242
36355,Blinkit-36355,Blinkit,Vadodara,Gujarat,22.29399121487604,73.203201
45516,Blinkit-45516,Blinkit,Vaghodia,Gujarat,22.28803076607977,73.35639800557485
36255,Blinkit-36255,Blinkit,Rajkot,Gujarat,22.29534766475027,70.80362716310572
37804,Blinkit-37804,Blinkit,Rajkot,Gujarat,22.31233211031261,70.76122834549315
36030,Blinkit-36030,Blinkit,Vadodara,Gujarat,22.317822318720804,73.12610296484277
42482,Blinkit-42482,Blinkit,Vadodara,Gujarat,22.31737316313331,73.144902
41873,Blinkit-41873,Blinkit,Vadodara,Gujarat,22.30849335716853,73.16738123246775
43503,Blinkit-43503,Blinkit,Vadodara,Gujarat,22.320425329500537,73.20709983274485
42316,Blinkit-42316,Blinkit,Vadodara,Gujarat,22.30522080955803,73.22883610067746
44259,Blinkit-44259,Blinkit,Vadodara,Gujarat,22.32281932878189,73.25334008437075
37952,Blinkit-37952,Blinkit,Kharagpur,West Bengal,22.326601218828603,87.31767016432231
41209,Blinkit-41209,Blinkit,Vadodara,Gujarat,22.34412617822494,73.174052
39447,Blinkit-39447,Blinkit,Vadodara,Gujarat,22.34968014121452,73.20282220600555
42114,Blinkit-42114,Blinkit,Vadodara,Gujarat,22.29386410384477,73.13537282265223
34608,Blinkit-34608,Blinkit,Baruipur,West Bengal,22.394793545095222,88.419286
30446,Blinkit-30446,Blinkit,Bishnupur,West Bengal,22.44886551131872,88.3007976513846
38720,Blinkit-38720,Blinkit,Champahati,West Bengal,22.443565475386272,88.42125901576077
30548,Blinkit-30548,Blinkit,Baruipur,West Bengal,22.44987161983471,88.39062541650311
30801,Blinkit-30801,Blinkit,Kolkata,West Bengal,22.46616307473949,88.3362093533906
31189,Blinkit-31189,Blinkit,Kolkata,West Bengal,22.46866559791592,88.37341849062351
34726,Blinkit-34726,Blinkit,Kolkata,West Bengal,22.4641751336687,88.40088104337377
43599,Blinkit-43599,Blinkit,Kolkata,West Bengal,22.477720574559825,88.36282438871937
35542,Blinkit-35542,Blinkit,Kolkata,West Bengal,22.479867538268056,88.29456341624159
35122,Blinkit-35122,Blinkit,Kolkata,West Bengal,22.480247228889688,88.31558597410672
41262,Blinkit-41262,Blinkit,Kolkata,West Bengal,22.4803975418613,88.387132951293
35886,Blinkit-35886,Blinkit,Kolkata,West Bengal,22.49434622278117,88.33366975101751
36554,Blinkit-36554,Blinkit,Kolkata,West Bengal,22.48299156952929,88.3537050423369
36467,Blinkit-36467,Blinkit,Kolkata,West Bengal,22.48850270858785,88.39068145676175
31316,Blinkit-31316,Blinkit,Kolkata,West Bengal,22.486486,88.39987901664468
40524,Blinkit-40524,Blinkit,Anand,Gujarat,22.54466424829321,72.96842932422804
34728,Blinkit-34728,Blinkit,Kolkata,West Bengal,22.49504132231405,88.30529374616728
35594,Blinkit-35594,Blinkit,Kolkata,West Bengal,22.50048508803449,88.38947095293497
35794,Blinkit-35794,Blinkit,Kolkata,West Bengal,22.506616061803808,88.32844344463054
34872,Blinkit-34872,Blinkit,Kolkata,West Bengal,22.49659090909091,88.36653905094009
43107,Blinkit-43107,Blinkit,Kolkata,West Bengal,22.5,88.34876502652237
35908,Blinkit-35908,Blinkit,Kolkata,West Bengal,22.49929033417176,88.41069566205313
30752,Blinkit-30752,Blinkit,Kolkata,West Bengal,22.514776127200864,88.35481698516955
36036,Blinkit-36036,Blinkit,Bara Bazar,West Bengal,22.527053949335247,88.32771478939063
35082,Blinkit-35082,Blinkit,Kolkata,West Bengal,22.5113805109594,88.3786965524647
30549,Blinkit-30549,Blinkit,Kolkata,West Bengal,22.51119186561265,88.41649029238566
36680,Blinkit-36680,Blinkit,Karamsad,Gujarat,22.54542572116421,72.92695112486487
40974,Blinkit-40974,Blinkit,Kolkata,West Bengal,22.543280849083725,88.28585649928893
30817,Blinkit-30817,Blinkit,Haora,West Bengal,22.5319227959037,88.3169663729003
41955,Blinkit-41955,Blinkit,Kolkata,West Bengal,22.527027,88.3772395886095
36531,Blinkit-36531,Blinkit,Kolkata,West Bengal,22.52051424398132,88.39764446295045
35016,Blinkit-35016,Blinkit,Kolkata,West Bengal,22.53552842364355,88.35598409111928
35994,Blinkit-35994,Blinkit,Kolkata,West Bengal,22.53795495544377,88.39057952940246
40767,Blinkit-40767,Blinkit,Kolkata,West Bengal,22.537599030901905,88.36580629884158
30551,Blinkit-30551,Blinkit,Kolkata,West Bengal,22.5490504067553,88.3893150936143
35014,Blinkit-35014,Blinkit,Kolkata,West Bengal,22.56067795328782,88.51066978291864
36868,Blinkit-36868,Blinkit,Anand,Gujarat,22.56428954509522,72.95585274792526
37910,Blinkit-37910,Blinkit,Haora,West Bengal,22.560557772906936,88.30962446948251
42040,Blinkit-42040,Blinkit,Kolkata,West Bengal,22.551547711821776,88.37257578052149
34136,Blinkit-34136,Blinkit,Kolkata,West Bengal,22.55253136255839,88.35516535726241
35308,Blinkit-35308,Blinkit,Kolkata,West Bengal,22.57048751131872,88.48714521148975
30492,Blinkit-30492,Blinkit,Kolkata,West Bengal,22.573290242184697,88.40054238277826
33547,Blinkit-33547,Blinkit,Bara Bazar,West Bengal,22.570287637082288,88.35159704114294
41309,Blinkit-41309,Blinkit,Kolkata,West Bengal,22.5729309177147,88.45821000895184
38258,Blinkit-38258,Blinkit,Haora,West Bengal,22.587000870643195,88.30489653831336
42524,Blinkit-42524,Blinkit,Bankra,West Bengal,22.587363595041328,88.2810733741366
31390,Blinkit-31390,Blinkit,Kolkata,West Bengal,22.585473741645707,88.40469154366562
45470,Blinkit-45470,Blinkit,Kolkata,West Bengal,22.57809411534316,88.3625923147522
31015,Blinkit-31015,Blinkit,Kolkata,West Bengal,22.58926461480417,88.37526403197653
41365,Blinkit-41365,Blinkit,Garui,West Bengal,22.594595,88.3889888697595
35832,Blinkit-35832,Blinkit,Kolkata,West Bengal,22.58565865720446,88.42467739921263
31076,Blinkit-31076,Blinkit,Kolkata,West Bengal,22.58148074847287,88.4631155875479
46483,Blinkit-46483,Blinkit,Indore,Madhya Pradesh,22.63142048329141,75.80212347395204
42470,Blinkit-42470,Blinkit,Haora,West Bengal,22.59939198167445,88.31949609383031
33668,Blinkit-33668,Blinkit,Bara Bazar,West Bengal,22.597887310456343,88.34689850619745
30668,Blinkit-30668,Blinkit,Chakapara,West Bengal,22.60604009486166,88.372167863845
31468,Blinkit-31468,Blinkit,Kolkata,West Bengal,22.59402457240388,88.43159393114539
40866,Blinkit-40866,Blinkit,Kolkata,West Bengal,22.58988335788717,88.45728011184117
29859,Blinkit-29859,Blinkit,Garui,West Bengal,22.6103672526051,88.40609767003438
30872,Blinkit-30872,Blinkit,Garui,West Bengal,22.60642815810277,88.39220479433307
36854,Blinkit-36854,Blinkit,Chakapara,West Bengal,22.62600575853396,88.3532988098553
31404,Blinkit-31404,Blinkit,Kolkata,West Bengal,22.61007530147324,88.42054615944097
35078,Blinkit-35078,Blinkit,Kolkata,West Bengal,22.61786256773266,88.44427823872334
45472,Blinkit-45472,Blinkit,Kolkata,West Bengal,22.611229631333096,88.43044547221047
33976,Blinkit-33976,Blinkit,Kolkata,West Bengal,22.63301345849802,88.46777068526336
30819,Blinkit-30819,Blinkit,Chakapara,West Bengal,22.624909818900463,88.33817730862782
35834,Blinkit-35834,Blinkit,Baranagar,West Bengal,22.625924910528205,88.38180652964334
31059,Blinkit-31059,Blinkit,Kolkata,West Bengal,22.62900402623068,88.4139621227474
36312,Blinkit-36312,Blinkit,Indore,Madhya Pradesh,22.64671548221344,75.83356171194141
41461,Blinkit-41461,Blinkit,Indore,Madhya Pradesh,22.67653894017248,75.8769602871341
33978,Blinkit-33978,Blinkit,Baranagar,West Bengal,22.646466103844773,88.37964530524113
36226,Blinkit-36226,Blinkit,Kolkata,West Bengal,22.630920393460293,88.42717412766785
41465,Blinkit-41465,Blinkit,Kolkata,West Bengal,22.6337774272368,88.4392337421896
34656,Blinkit-34656,Blinkit,Bali,West Bengal,22.66536897089472,88.346412
34790,Blinkit-34790,Blinkit,Kolkata,West Bengal,22.64202953826805,88.42057566192382
40775,Blinkit-40775,Blinkit,Nadiad,Gujarat,22.69008281961912,72.86704141615758
40961,Blinkit-40961,Blinkit,Indore,Madhya Pradesh,22.677710674811355,75.84956785447326
36056,Blinkit-36056,Blinkit,Indore,Madhya Pradesh,22.69319546784046,75.82836795834226
46467,Blinkit-46467,Blinkit,Indore,Madhya Pradesh,22.66326054922745,75.9141978965426
34270,Blinkit-34270,Blinkit,Kamarhati,West Bengal,22.669230617319435,88.377149002493
38028,Blinkit-38028,Blinkit,Krishnapur,West Bengal,22.680351709665825,88.29601394092313
34668,Blinkit-34668,Blinkit,Kolkata,West Bengal,22.660437242544017,88.433861
36674,Blinkit-36674,Blinkit,Madhyamgram,West Bengal,22.678303560186848,88.4604018480442
46115,Blinkit-46115,Blinkit,Indore,Madhya Pradesh,22.696504652892564,75.86024253945963
33423,Blinkit-33423,Blinkit,Indore,Madhya Pradesh,22.7077964243622,75.92252895000179
35322,Blinkit-35322,Blinkit,Bengaluru,Karnataka,12.861994895795904,77.68424449694515
45819,Blinkit-45819,Blinkit,Kolkata,West Bengal,22.51159161408552,88.2663630933789
31166,Blinkit-31166,Blinkit,Kolkata,West Bengal,22.48866889615523,88.37297096604937
45476,Blinkit-45476,Blinkit,Haora,West Bengal,22.571138786920592,88.33040208154121
34674,Blinkit-34674,Blinkit,Kolkata,West Bengal,22.57246329967661,88.43271477598273
42056,Blinkit-42056,Blinkit,Kolkata,West Bengal,22.62601923320158,88.48943500079552
38091,Blinkit-38091,Blinkit,Kolkata,West Bengal,22.643339980955805,88.4655076237803
36367,Blinkit-36367,Blinkit,Konnagar,West Bengal,22.70206519906576,88.35481066169106
37282,Blinkit-37282,Blinkit,Sodpur,West Bengal,22.701984351060005,88.38256603373593
37636,Blinkit-37636,Blinkit,Madhyamgram,West Bengal,22.70000357491915,88.46660902923283
43709,Blinkit-43709,Blinkit,Indore,Madhya Pradesh,22.71406005318002,75.90472377351327
43713,Blinkit-43713,Blinkit,Indore,Madhya Pradesh,22.71790145634208,75.8785062562028
43189,Blinkit-43189,Blinkit,Khardah,West Bengal,22.72462759252605,88.390137
31072,Blinkit-31072,Blinkit,Khardah,West Bengal,22.716216,88.37201230151064
34986,Blinkit-34986,Blinkit,Kolkata,West Bengal,22.72010119583184,88.48739296346275
40000,Blinkit-40000,Blinkit,Indore,Madhya Pradesh,22.728445415019763,75.82981472201841
37024,Blinkit-37024,Blinkit,Shrirampur,West Bengal,22.743243,88.34520905239768
37632,Blinkit-37632,Blinkit,Kolkata,West Bengal,22.7382753392023,88.463011
34778,Blinkit-34778,Blinkit,Badlapur,Maharashtra,19.174476754581388,73.23992159903925
39884,Blinkit-39884,Blinkit,Raipur,Chhattisgarh,21.2620480528207,81.58404055374477
37794,Blinkit-37794,Blinkit,Bharuch,Gujarat,21.72024492561984,73.02046852253238
41109,Blinkit-41109,Blinkit,Jamnagar,Gujarat,22.47666281674452,70.0508921149027
41103,Blinkit-41103,Blinkit,Balapur,Telangana,17.318662239669422,78.46759075870943
42983,Blinkit-42983,Blinkit,Nizamabad,Telangana,18.673563775781528,78.09217365488453
45272,Blinkit-45272,Blinkit,Aurangabad,Maharashtra,19.84673577218829,75.3334398593554
41014,Blinkit-41014,Blinkit,Hoshangabad,Madhya Pradesh,22.746432004671217,77.74940221511413
41531,Blinkit-41531,Blinkit,Jugsalai,Jharkhand,22.75551283902264,86.20343480258377
45282,Blinkit-45282,Blinkit,Pune,Maharashtra,18.513514,73.873642
33205,Blinkit-33205,Blinkit,Indore,Madhya Pradesh,22.728111113007547,75.87985506026556
36333,Blinkit-36333,Blinkit,Indore,Madhya Pradesh,22.75332095975566,75.89873922116381
43491,Blinkit-43491,Blinkit,Indore,Madhya Pradesh,22.75611919906576,75.93033430043972
39926,Blinkit-39926,Blinkit,Jamshedpur,Jharkhand,22.78474968451312,86.25785683732482
44383,Blinkit-44383,Blinkit,Titagarh,West Bengal,22.755557754581385,88.3780314524677
33425,Blinkit-33425,Blinkit,Indore,Madhya Pradesh,22.762631955084444,75.91179931088213
35228,Blinkit-35228,Blinkit,Indore,Madhya Pradesh,22.75650996442688,75.87809042123884
33986,Blinkit-33986,Blinkit,Barakpur,West Bengal,22.767655914480777,88.36864000500694
44377,Blinkit-44377,Blinkit,Indore,Madhya Pradesh,22.77697589292131,75.89414535390384
41375,Blinkit-41375,Blinkit,Jamshedpur,Jharkhand,22.801886392741647,86.12482987297768
41981,Blinkit-41981,Blinkit,Baidyabati,West Bengal,22.77784616313331,88.32169606254995
38198,Blinkit-38198,Blinkit,Indore,Madhya Pradesh,22.797297,75.855814
35580,Blinkit-35580,Blinkit,Indore,Madhya Pradesh,22.79618758569889,75.9086464340011
43809,Blinkit-43809,Blinkit,Jamshedpur,Jharkhand,22.796704114624507,86.25182718911778
41785,Blinkit-41785,Blinkit,Morbi,Gujarat,22.811502699604745,70.82637954483356
36726,Blinkit-36726,Blinkit,Jamshedpur,Jharkhand,22.803374075098816,86.21395094235625
36420,Blinkit-36420,Blinkit,Jamshedpur,Jharkhand,22.82621494502336,86.16325278400926
44307,Blinkit-44307,Blinkit,Jamshedpur,Jharkhand,22.814745602946463,86.15576851018264
40976,Blinkit-40976,Blinkit,Shyamnagar,West Bengal,22.816753328422568,88.37391011612803
37742,Blinkit-37742,Blinkit,Jamshedpur,Jharkhand,22.831600320517428,86.22236141924007
36345,Blinkit-36345,Blinkit,Jamshedpur,Jharkhand,22.83938758677686,86.20886370542392
41653,Blinkit-41653,Blinkit,Shyamnagar,West Bengal,22.846257575637804,88.35769221616302
45074,Blinkit-45074,Blinkit,Bhatpara,West Bengal,22.862668629177147,88.39938309150502
45813,Blinkit-45813,Blinkit,Hugli,West Bengal,22.89327989076536,88.38190023676039
38088,Blinkit-38088,Blinkit,Naihati,West Bengal,22.89349548544736,88.42412742324278
45688,Blinkit-45688,Blinkit,Ahmedabad,Gujarat,22.955551346388788,72.6508516231476
35042,Blinkit-35042,Blinkit,Kanchrapara,West Bengal,22.977239978081204,88.433861
35844,Blinkit-35844,Blinkit,Ahmedabad,Gujarat,22.9521980513834,72.5936854490733
40086,Blinkit-40086,Blinkit,Dewas,Madhya Pradesh,22.976602177146965,76.0548555718427
35848,Blinkit-35848,Blinkit,Ahmedabad,Gujarat,22.97774976967301,72.6085524171584
34112,Blinkit-34112,Blinkit,Ahmedabad,Gujarat,22.99352317642831,72.50151523998692
38022,Blinkit-38022,Blinkit,Ahmedabad,Gujarat,22.998716506647504,72.46812372265909
35928,Blinkit-35928,Blinkit,Ahmedabad,Gujarat,23.002263744160977,72.51673188026362
41357,Blinkit-41357,Blinkit,Ahmedabad,Gujarat,23.00269942508085,72.58976570453535
41201,Blinkit-41201,Blinkit,Ahmedabad,Gujarat,23.00235357527848,72.61947806998683
34260,Blinkit-34260,Blinkit,Ahmedabad,Gujarat,22.995225476104924,72.65863998579742
34026,Blinkit-34026,Blinkit,Ahmedabad,Gujarat,22.991664763923826,72.60353206025229
45478,Blinkit-45478,Blinkit,Ahmedabad,Gujarat,23.022479299676608,72.54756050104147
35914,Blinkit-35914,Blinkit,Ahmedabad,Gujarat,23.020608566654687,72.56515043062538
35586,Blinkit-35586,Blinkit,Ahmedabad,Gujarat,23.00696531153432,72.45585146950697
41147,Blinkit-41147,Blinkit,Ahmedabad,Gujarat,23.018297507006828,72.47152416490388
43647,Blinkit-43647,Blinkit,Ahmedabad,Gujarat,23.02469797412864,72.50734927105721
35032,Blinkit-35032,Blinkit,Ahmedabad,Gujarat,23.01680181890047,72.51920592603068
46317,Blinkit-46317,Blinkit,Ahmedabad,Gujarat,23.01495578943586,72.59634497181638
44335,Blinkit-44335,Blinkit,Ahmedabad,Gujarat,23.015431894358606,72.67343874541346
35528,Blinkit-35528,Blinkit,Ahmedabad,Gujarat,23.046128495508448,72.50407470488017
30560,Blinkit-30560,Blinkit,Ahmedabad,Gujarat,23.028001667624867,72.52468386460328
35906,Blinkit-35906,Blinkit,Ahmedabad,Gujarat,23.03863766546892,72.628777245675
36862,Blinkit-36862,Blinkit,Ahmedabad,Gujarat,23.042193892561983,72.6636655480707
42853,Blinkit-42853,Blinkit,Gandhidham,Gujarat,23.06393433129716,70.13159606730484
44385,Blinkit-44385,Blinkit,Ahmedabad,Gujarat,23.03408663420769,72.47299780252153
35648,Blinkit-35648,Blinkit,Ahmedabad,Gujarat,23.0364177517068,72.52297908733837
34296,Blinkit-34296,Blinkit,Ahmedabad,Gujarat,23.03643571793029,72.55753180925399
34676,Blinkit-34676,Blinkit,Ahmedabad,Gujarat,23.0482709676608,72.58964205634733
38604,Blinkit-38604,Blinkit,Ahmedabad,Gujarat,23.04599824038807,72.53558227076857
39334,Blinkit-39334,Blinkit,Gandhidham,Gujarat,23.075789947179302,70.10651239793019
36082,Blinkit-36082,Blinkit,Ahmedabad,Gujarat,23.0512557606899,72.4803099235566
46239,Blinkit-46239,Blinkit,Ahmedabad,Gujarat,23.0591653905857,72.53894078108132
43987,Blinkit-43987,Blinkit,Ahmedabad,Gujarat,23.049548969457422,72.51413454809918
45016,Blinkit-45016,Blinkit,Ahmedabad,Gujarat,23.072448229608337,72.56191
45480,Blinkit-45480,Blinkit,Ahmedabad,Gujarat,23.063624413941792,72.65107739187613
34024,Blinkit-34024,Blinkit,Ahmedabad,Gujarat,23.064895524254403,72.66915274628003
36638,Blinkit-36638,Blinkit,Ahmedabad,Gujarat,23.081081,72.50014938831886
36852,Blinkit-36852,Blinkit,Ahmedabad,Gujarat,23.081081,72.53203352448449
39467,Blinkit-39467,Blinkit,Ahmedabad,Gujarat,23.108752538268057,72.63124110641195
34030,Blinkit-34030,Blinkit,Ahmedabad,Gujarat,23.11027742148761,72.605635
39368,Blinkit-39368,Blinkit,Ahmedabad,Gujarat,23.11215489184333,72.65881607587099
43762,Blinkit-43762,Blinkit,Ahmedabad,Gujarat,23.084121783327348,72.67969055875542
35028,Blinkit-35028,Blinkit,Ahmedabad,Gujarat,23.098888927416457,72.54250685196095
34258,Blinkit-34258,Blinkit,Ahmedabad,Gujarat,23.08840563600432,72.56191
29861,Blinkit-29861,Blinkit,Ahmedabad,Gujarat,23.11721129213079,72.56343854667114
43495,Blinkit-43495,Blinkit,Jabalpur,Madhya Pradesh,23.121622,79.9699351843858
41108,Blinkit-41108,Blinkit,Jabalpur,Madhya Pradesh,23.12491880201221,79.92884504455928
35836,Blinkit-35836,Blinkit,Ahmedabad,Gujarat,23.13078717391304,72.55211761696967
41056,Blinkit-41056,Blinkit,Mandideep,Madhya Pradesh,23.14409905389867,77.48873319856001
33998,Blinkit-33998,Blinkit,Ahmedabad,Gujarat,23.14773272260151,72.54068772694778
40527,Blinkit-40527,Blinkit,Ahmedabad,Gujarat,23.132610745598274,72.58156470866416
39992,Blinkit-39992,Blinkit,Ujjain,Madhya Pradesh,23.157457095220984,75.79475486335743
41781,Blinkit-41781,Blinkit,Khamaria,Madhya Pradesh,23.16012283363277,79.87335671972862
41535,Blinkit-41535,Blinkit,Jabalpur,Madhya Pradesh,23.16293454761049,79.94456969543354
34666,Blinkit-34666,Blinkit,Ahmedabad,Gujarat,23.162162,72.64552401044453
38102,Blinkit-38102,Blinkit,Jabalpur,Madhya Pradesh,23.15830375350341,79.91669962211607
33097,Blinkit-33097,Blinkit,Bhopal,Madhya Pradesh,23.174279126122887,77.43312110730581
36339,Blinkit-36339,Blinkit,Mandideep,Madhya Pradesh,23.17930966870284,77.49215349636644
46489,Blinkit-46489,Blinkit,Mandideep,Madhya Pradesh,23.17303496514553,77.47614681008687
36678,Blinkit-36678,Blinkit,Bhopal,Madhya Pradesh,23.18170366798419,77.41753033254983
35300,Blinkit-35300,Blinkit,Ahmedabad,Gujarat,23.183830573841178,72.63078723856773
43191,Blinkit-43191,Blinkit,Ahmedabad,Gujarat,23.19028044807761,72.60805865852933
46249,Blinkit-46249,Blinkit,Ujjain,Madhya Pradesh,23.18987171649299,75.77708618426823
45338,Blinkit-45338,Blinkit,Bhopal,Madhya Pradesh,23.20059319223859,77.35386123437057
33101,Blinkit-33101,Blinkit,Bhopal,Madhya Pradesh,23.183183789795184,77.46216322064593
36327,Blinkit-36327,Blinkit,Bhopal,Madhya Pradesh,23.192972063241104,77.43716686408804
40082,Blinkit-40082,Blinkit,Jabalpur,Madhya Pradesh,23.19617003197988,79.94400587585217
38266,Blinkit-38266,Blinkit,Jabalpur,Madhya Pradesh,23.19210851131872,79.91204867491717
45921,Blinkit-45921,Blinkit,Jabalpur,Madhya Pradesh,23.202703,80.00337976036288
37806,Blinkit-37806,Blinkit,Ghandinagar,Gujarat,23.215094575278474,72.6481013650525
45632,Blinkit-45632,Blinkit,Bhopal,Madhya Pradesh,23.21788236722961,77.39051181173696
43199,Blinkit-43199,Blinkit,Bhopal,Madhya Pradesh,23.203304868487244,77.459041
36323,Blinkit-36323,Blinkit,Bhopal,Madhya Pradesh,23.229536863097376,77.49090862036317
40192,Blinkit-40192,Blinkit,Bhopal,Madhya Pradesh,23.23853135788717,77.43628589820663
37862,Blinkit-37862,Blinkit,Barddhaman,West Bengal,23.22973,87.8673844591442
38886,Blinkit-38886,Blinkit,Bhuj,Gujarat,23.24136552964427,69.67778745760582
46851,Blinkit-46851,Blinkit,Bhuj,Gujarat,23.232216076176787,69.64278995532639
41305,Blinkit-41305,Blinkit,Jhulasan,Gujarat,23.23438325188645,72.50016010602343
38408,Blinkit-38408,Blinkit,Ghandinagar,Gujarat,23.22973,72.61872899465821
41537,Blinkit-41537,Blinkit,Bhopal,Madhya Pradesh,23.25137162450593,77.49892841942625
35318,Blinkit-35318,Blinkit,Bhopal,Madhya Pradesh,23.27742055695293,77.3728437339713
41739,Blinkit-41739,Blinkit,Bhopal,Madhya Pradesh,23.262896956881065,77.4178152804401
44119,Blinkit-44119,Blinkit,Bhopal,Madhya Pradesh,23.25529724434064,77.47198315975962
35688,Blinkit-35688,Blinkit,Bhopal,Madhya Pradesh,23.270404746676245,77.45841516139737
45694,Blinkit-45694,Blinkit,Bhopal,Madhya Pradesh,23.270521527129,77.33107537586689
40100,Blinkit-40100,Blinkit,Ranchi,Jharkhand,23.30529087782968,85.3136323552658
41825,Blinkit-41825,Blinkit,Bhopal,Madhya Pradesh,23.30242186525332,77.35393711106043
42112,Blinkit-42112,Blinkit,Bhopal,Madhya Pradesh,23.30502363025512,77.41287053750342
42484,Blinkit-42484,Blinkit,Ratlam,Madhya Pradesh,23.328770640316204,75.03490004172531
40088,Blinkit-40088,Blinkit,Ranchi,Jharkhand,23.34443609558031,85.35824634264937
37286,Blinkit-37286,Blinkit,Ranchi,Jharkhand,23.34213641897233,85.31032504355433
43441,Blinkit-43441,Blinkit,Ranchi,Jharkhand,23.3565522217032,85.27769603235774
35944,Blinkit-35944,Blinkit,Ranchi,Jharkhand,23.36346363456701,85.30910166988039
36006,Blinkit-36006,Blinkit,Ranchi,Jharkhand,23.35502509270572,85.32177845375088
35938,Blinkit-35938,Blinkit,Ranchi,Jharkhand,23.364865,85.34693577108061
36365,Blinkit-36365,Blinkit,Ranchi,Jharkhand,23.373531611210925,85.33161233990101
40148,Blinkit-40148,Blinkit,Ranchi,Jharkhand,23.380138689902985,85.30221282415606
37734,Blinkit-37734,Blinkit,Ranchi,Jharkhand,23.392606157384115,85.36506324644976
